"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI","DC"
" Unclassified regions",20200324,2,"flores",-47.37893,376.43644,-36.862935,-67.99405,-975.252669,0,0.477631,15.569788,2.457251,20200324,-16.88775318,-72.69006826," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",41.489857,0.864285,147.603974,20.30465,3.898283341e-05,3.301812,11.193184,8.649744,39.134866,0.480285,142.125992,10.64289,151.03499,1.037660015e-05,-49.839449,375.680212,0.00020840670852,2.81403752e-06,75.183604,2.151294,8.73373124e-06,0,-50.5880017653,0.477631,-50.635594,177.83829,-39.224881,-67.763899,-975.142652,0,2.106860611e-05,3.238329,10.393267,151.130644,-53.102405,430.404006,-51.59406,142.619433,-40.16863,-67.766567,-974.025118,0,1.557576867e-05,3.286477,11.399143,151.207994,-54.066017,397.238377,-54.38116,75.070395,-41.986329,-67.957501,-974.779922,0,9.59032491e-06,3.661539,14.579547,151.368473,-56.864086,465.845465,3.256664,4.21513,7.00223,3,"Summer",13.9357961419625
" Unclassified regions",20200324,2,"flores",-44.392494,1968.135873,-35.353991,-67.909509,-975.201976,0,1.255488,15.87389,2.562535,20200324,-16.88623333,-72.68918333," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",29.035393,3.153883,162.701613,33.083809,5.493349384e-05,2.159384,4.687062,9.52815,26.389503,2.769883,156.641833,26.407961,73.938525,3.287845799e-05,-44.830886,167.080506,0.00017414690618,4.36120444e-06,292.383364,36.214452,4.566287408e-05,0,-43.4043675689,1.255488,-45.917828,1385.229279,-35.567548,-67.97786,-974.977588,0,4.662703452e-05,3.002294,10.289019,73.873651,-46.358588,201.602801,-44.857476,1768.303841,-33.306025,-67.960425,-973.742266,0,7.090872319e-05,3.487737,12.971127,73.829682,-45.299854,240.261991,-49.228525,646.326461,-39.311463,-67.945604,-973.790899,0,2.04837082e-05,2.498741,6.85345,73.390073,-49.687845,190.630824,1.525334,0.464981999999999,4.836031,3,"Summer",13.8415103980449
" Unclassified regions",20200324,2,"flores",-51.431708,207.474031,-41.702547,-67.971135,-978.008489,0,0.669334,11.503489,2.675443,20200324,-16.88460949,-72.68827141," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",20.629651,0.849122,75.214864,13.29139,1.525751172e-05,2.692209,6.142039,7.390139,19.143845,0.465122,71.475251,6.756233,60.172338,4.03740088e-06,-53.938981,377.904305,7.732740791e-05,9.4583134e-07,35.616924,1.624434,4.81362118e-06,0,-53.1752809031,0.669334,-55.285296,85.42892,-45.304409,-67.668845,-978.110343,0,5.64019887e-06,2.784632,7.361978,60.235099,-57.805896,340.317304,-56.152901,69.959135,-46.59924,-67.961189,-977.158812,0,4.82445325e-06,3.000682,8.216185,60.267765,-58.680348,356.026949,-56.444101,65.422088,-45.574259,-67.951938,-977.046487,0,5.92324586e-06,3.612065,11.479022,60.293065,-58.976863,468.000269,3.853588,4.721193,5.012393,3,"Summer",13.7410500106152
" Unclassified regions",20200324,2,"flores",-46.345999,588.679393,-37.601542,-67.849597,-975.83503,0,0.588826,14.552349,2.692101,20200324,-16.88436667,-72.68813333," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",18.114873,1.122055,60.856426,11.019514,3.258703703e-05,2.273259,5.888926,9.03356,15.815706,0.738055,55.490093,6.328346,38.719595,1.582948411e-05,-48.005332,205.862913,6.633233334e-05,2.59892321e-06,46.691419,2.238686,1.365799657e-05,0,-48.6461300074,0.588826,-42.418553,1454.197908,-33.732297,-67.531019,-975.887372,0,0.00010759721956,2.009106,2.831954,38.61265,-44.060314,274.05166,-43.327903,1179.474375,-32.430028,-67.926626,-974.630748,0,0.00010228604964,3.374219,11.974305,38.675354,-44.980159,321.982563,-44.670074,865.907164,-34.829305,-67.575138,-974.922094,0,7.60763046e-05,2.908225,7.746013,38.7623,-46.336024,327.228982,-3.927446,-3.018096,-1.675925,3,"Summer",13.7260353157172
" Unclassified regions",20200324,2,"flores",-48.378559,438.19175,-33.937881,-67.996873,-979.927296,0,0.699888,9.746174,2.728916,20200324,-16.88383333,-72.68783333," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",111.085846,3.199372,586.678256,77.081288,4.769832845e-05,5.214643,29.893727,8.299721,109.671567,2.815372,583.081696,66.966149,404.011407,1.28807356e-05,-48.900593,370.307488,0.00025637863609,5.2054448e-06,1235.064987,28.133495,1.0166521e-05,0,-49.9282763794,0.699888,-50.791208,251.419705,-36.367006,-67.98297,-979.70491,0,2.810604034e-05,5.166812,28.705823,403.912093,-51.315059,380.457007,-51.946902,192.676993,-37.143666,-67.994073,-978.759331,0,2.406040003e-05,5.929123,36.319374,403.793933,-52.472995,425.208898,-54.61717,104.184487,-40.200329,-67.989534,-979.131485,0,1.266740409e-05,5.362127,29.038441,403.581958,-55.147538,414.420652,2.41264899999999,3.568343,6.238611,3,"Summer",13.6930801100491
" Unclassified regions",20200324,2,"flores",-42.022843,1241.770463,-30.706216,-67.988598,-976.670761,0,0.459022,13.182798,2.727478,20200324,-16.88385502,-72.68784417," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",31.961167,1.076566,78.943868,14.364725,0.0001503569057,3.73162,14.416674,10.126794,29.625077,0.692566,73.503688,8.565538,50.194223,4.139220448e-05,-43.830814,363.249331,0.00103044835717,8.15449573e-06,82.069272,3.190408,2.881041347e-05,0,-45.404505089,0.459022,-46.461883,446.824886,-36.084829,-67.967659,-977.28576,0,4.211353057e-05,2.610395,7.190334,50.443819,-48.277446,283.247596,-42.896155,1015.570697,-31.606578,-67.646866,-975.627824,0,0.00012719486158,3.450688,11.900891,50.324728,-44.708072,376.077037,-49.334725,230.59676,-39.037366,-67.547654,-975.976835,0,2.165971844e-05,2.708218,8.504366,50.884607,-51.164271,283.191299,4.43904,0.873311999999999,7.311882,3,"Summer",13.6944154663028
" Unclassified regions",20200324,2,"flores",-51.618322,115.561015,-43.06129,-67.418945,-973.782577,0,0.389181,18.746267,2.736627,20200324,-16.88372123,-72.68776895," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",26.820468,0.879448,120.202423,10.617261,1.175027586e-05,1.932162,2.564481,7.353851,24.411096,0.495448,114.615679,5.444042,192.024557,3.9937055e-06,-53.98624,294.219888,1.779302539e-05,7.4817585e-07,48.377734,0.889479,2.68114013e-06,0,-55.716804868,0.389181,-53.426979,76.198374,-42.843345,-67.962456,-973.944517,0,1.206142653e-05,2.905805,7.005761,191.826448,-55.801138,458.682853,-51.457062,119.932633,-41.660462,-67.769888,-972.02354,0,1.779488756e-05,2.68909,5.509828,191.954211,-53.827167,429.548255,-54.636685,57.67334,-44.514649,-67.943432,-971.671127,0,7.8722335e-06,2.841885,6.760164,191.391486,-57.025611,396.879858,1.808657,-0.161259999999999,3.018363,3,"Summer",13.6861512094114
" Unclassified regions",20200324,2,"flores",-40.153765,2624.164039,-27.492814,-67.976507,-975.636666,0,0.630777,15.640021,2.767342,20200324,-16.88327711,-72.687512," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",42.973391,2.046991,221.062125,25.517783,0.00027543370449,3.876979,15.652438,10.583518,40.076167,1.662991,214.499677,19.333188,189.382539,8.028039912e-05,-40.953905,343.089605,0.0026447912366,1.642616001e-05,266.585302,7.384296,6.088343478e-05,0,-42.1550085451,0.630777,-46.045529,675.794357,-31.428675,-67.569895,-975.342215,0,7.959493958e-05,5.946845,40.600738,188.935372,-46.854809,385.803674,-45.904724,698.063596,-33.505876,-67.791654,-974.010587,0,6.267262106e-05,4.307261,21.261495,188.803239,-46.716832,294.280189,-49.442488,309.113962,-32.060914,-67.916828,-974.328131,0,4.555609682e-05,9.248072,100.481358,188.317159,-50.265619,484.293273,5.891764,5.750959,9.288723,3,"Summer",13.6587018364257
" Unclassified regions",20200324,2,"flores",-53.941558,63.618823,-45.235101,-67.746522,-973.431774,0,0.365805,19.480948,2.773048,20200324,-16.88320158,-72.68745158," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",24.690158,0.909774,61.139628,9.598365,6.08655881e-06,2.366723,5.72807,6.527008,22.468528,0.525774,55.928369,5.047933,49.310663,2.399629819e-06,-56.198558,253.64574,2.234678518e-05,4.5530875e-07,47.253472,1.698757,1.47602528e-06,0,-58.3090620325,0.365805,-58.661776,21.456742,-53.501217,-67.673974,-972.998963,0,1.17067112e-06,0.700364,-0.559646,50.209649,-60.945838,145.552189,-57.122676,30.582556,-51.048512,-67.950103,-971.684204,0,1.97051764e-06,1.2234,0.386863,49.991011,-59.399974,171.623898,-60.89974,12.81644,-56.084412,-67.566401,-971.255477,0,6.2956388e-07,0.855667,0.144301,50.961891,-63.208906,131.804549,4.720218,3.181118,6.958182,3,"Summer",13.6539804833333
" Unclassified regions",20200324,2,"flores",-48.9147,569.876178,-39.385308,-67.98349,-974.65211,0,1.029814,17.087937,2.854643,20200324,-16.88202622,-72.68677622," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",38.237466,3.366164,241.22037,37.816645,2.141084831e-05,2.200524,4.663004,8.19429,35.789421,2.982164,235.556279,31.357744,140.810389,1.163566549e-05,-49.342088,184.010518,6.35609038e-05,1.3853328e-06,426.91966,18.642091,1.32217417e-05,0,-48.7871133156,1.029814,-50.842339,365.608701,-37.51257,-67.991568,-974.693585,0,1.861260362e-05,4.622209,28.610224,140.587013,-51.273672,249.559633,-49.1626,538.25797,-36.075437,-67.959832,-973.410913,0,3.001625038e-05,4.110878,20.061387,140.654102,-49.592737,273.294014,-53.364089,204.56984,-43.501488,-67.988509,-973.323898,0,8.98517177e-06,2.403528,5.026686,139.823821,-53.809836,216.02795,1.927639,0.247899999999994,4.449389,3,"Summer",13.5786554259741
" Unclassified regions",20200324,2,"flores",-48.065216,353.593221,-36.001834,-67.943958,-975.882749,0,0.525453,14.783928,2.879653,20200324,-16.88166055,-72.68658861," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",77.88912,1.440475,333.418893,39.674416,3.599765241e-05,3.720696,15.535074,8.411991,75.714682,1.056475,328.302016,28.285731,303.228372,1.160166265e-05,-49.354798,310.280117,0.00021013609805,2.79957829e-06,319.962825,9.247766,8.20374394e-06,0,-50.8598790343,0.525453,-47.954632,362.712389,-35.185824,-67.976304,-976.121371,0,4.822934206e-05,4.160548,17.273252,303.243544,-49.243362,405.17961,-47.931733,364.62985,-32.466185,-67.906584,-974.611435,0,4.543506486e-05,5.667411,43.07093,303.209927,-49.222364,379.863515,-51.109724,175.409521,-39.075179,-67.994638,-974.51197,0,1.795985143e-05,3.715063,15.773124,303.093493,-52.407419,312.640069,-0.110584000000003,-0.133482999999998,3.044508,3,"Summer",13.5550452675134
" Unclassified regions",20200324,2,"flores",-51.689171,231.319576,-40.621109,-67.82801,-979.241666,0,0.79184,10.579897,2.899753,20200324,-16.88137093,-72.6864157," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",27.496194,1.182706,114.706998,20.866834,1.44161939e-05,3.435479,12.474629,7.268722,26.152192,0.798706,111.250994,13.403008,73.484488,4.664891422e-06,-53.311585,309.036001,4.700251079e-05,6.1993543e-07,83.551671,3.986501,5.36686355e-06,0,-52.7027944594,0.79184,-52.679688,184.145295,-40.639176,-67.920531,-978.98583,0,1.386442076e-05,3.794399,15.03075,73.477563,-54.303797,373.492124,-55.410551,98.191611,-44.911474,-67.944081,-978.045587,0,5.75434031e-06,3.373451,11.31738,73.437485,-57.045458,291.434735,-59.63733,37.101928,-51.426134,-67.958882,-978.430174,0,1.42463257e-06,1.854229,2.97885,73.381338,-61.291726,191.81186,0.990516999999997,3.72138,7.948159,3,"Summer",13.5360781720195
" Unclassified regions",20200324,2,"flores",-47.381051,590.059719,-37.853172,-67.684599,-976.216959,0,0.749047,14.497298,2.931752,20200324,-16.8809,-72.68616667," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",29.138474,1.425313,132.72806,22.058997,3.647335727e-05,2.357864,4.440076,8.671077,26.940272,1.041313,127.563657,14.900195,86.906472,1.369561751e-05,-48.634184,266.314076,0.00016430698595,2.03841006e-06,112.212979,5.442307,1.369002161e-05,0,-48.6359586622,0.749047,-48.342608,472.868319,-37.560419,-67.803668,-975.864824,0,3.414863376e-05,2.847259,7.44922,86.8892,-49.596919,311.218352,-48.548582,450.964999,-37.36942,-67.885072,-974.741163,0,3.641348127e-05,3.382744,10.29581,86.828287,-49.80713,348.31744,-52.051365,201.309619,-40.682636,-67.995221,-974.761288,0,1.455927162e-05,3.665501,14.61845,86.636036,-53.324353,313.022056,0.961556999999999,1.167531,4.670314,3,"Summer",13.5055980704328
" Unclassified regions",20200324,2,"flores",-48.266806,1216.847531,-36.245163,-67.941116,-973.160781,0,1.894196,20.084886,2.954083,20200324,-16.88058333,-72.68598333," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",39.720072,4.336589,535.834457,75.489914,3.147267554e-05,3.347119,12.461442,8.405556,36.76823,3.952589,529.162774,63.692021,349.851447,1.393018988e-05,-48.56043,225.931418,0.0001462631322,1.67173997e-06,581.318868,31.83539,2.823217459e-05,0,-45.4925566898,1.894196,-47.895222,1325.545181,-33.201057,-67.95048,-972.812047,0,5.069429861e-05,5.137551,31.364447,350.506714,-48.186475,333.892433,-47.957525,1306.665011,-33.946299,-67.999028,-971.318279,0,4.486436615e-05,5.041442,29.897182,349.417312,-48.252735,300.037169,-52.571537,451.609511,-38.277768,-67.964173,-971.473217,0,1.538673906e-05,5.434343,35.864158,344.820759,-52.884493,298.948157,-0.371584000000006,-0.309281000000006,4.304731,3,"Summer",13.48493035735
" Unclassified regions",20200324,2,"flores",-52.003695,144.751812,-39.528011,-67.999864,-972.256874,0,0.532723,22.61945,2.980111,20200324,-16.88020721,-72.68577388," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",43.870833,1.758896,178.891265,25.236327,1.537918553e-05,4.790244,24.913756,7.183085,41.031346,1.374896,172.444292,18.449973,128.260237,5.041935246e-06,-52.974027,305.025447,7.519696492e-05,1.37566033e-06,225.655401,6.256007,3.35839809e-06,0,-54.7386782607,0.532723,-55.318202,67.479713,-45.800795,-67.603284,-972.061651,0,4.8349106e-06,2.734404,7.949518,128.195915,-56.299423,206.219997,-54.663611,78.457119,-44.083443,-67.991369,-970.273161,0,6.2954852e-06,3.248276,12.033486,128.193541,-55.645275,230.970623,-59.602447,25.162209,-51.457382,-67.955504,-970.250876,0,1.5896637e-06,2.054629,3.533251,128.084151,-60.610243,182.948788,3.314507,2.659916,7.598752,3,"Summer",13.460478118236
" Unclassified regions",20200324,2,"flores",-50.458506,163.053693,-40.351241,-67.817386,-976.014122,0,0.420426,14.885593,3.002087,20200324,-16.87988333,-72.6856," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",67.105863,1.122055,253.461592,27.385442,1.714778497e-05,2.971048,9.10521,7.657773,65.113387,0.738055,248.70864,17.478496,281.622801,6.000002943e-06,-52.218485,285.796276,8.579338232e-05,1.02915409e-06,192.228938,3.611311,3.78302146e-06,0,-54.2216119475,0.420426,-54.164022,69.46709,-43.736196,-67.991523,-975.940328,0,8.34973735e-06,2.977933,8.281187,281.688791,-55.930476,327.129998,-54.423207,65.442608,-44.184681,-67.963522,-974.481529,0,6.82332293e-06,3.0545,9.695934,281.71219,-56.191994,283.919539,-58.191405,27.481521,-49.890987,-67.910052,-974.602949,0,2.17111597e-06,1.897059,2.917563,281.823212,-59.971709,215.701885,3.705516,3.964701,7.732899,3,"Summer",13.4394963921049
" Unclassified regions",20200324,2,"flores",-48.876959,1024.1501,-33.618174,-67.981651,-973.298468,0,1.834711,19.739322,3.014523,20200324,-16.8797,-72.6855," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",106.239331,5.868042,813.072158,195.677981,2.970450366e-05,7.009951,71.396261,8.160893,103.423009,5.484042,806.671513,178.02515,290.872201,1.225761684e-05,-49.11594,242.335064,0.00016756667911,1.50152748e-06,2268.704615,165.865467,2.376138643e-05,0,-46.2412822269,1.834711,-51.009019,626.84128,-38.263617,-67.977162,-973.091834,0,1.75152042e-05,3.797863,16.888407,290.608563,-51.250559,233.599042,-49.631048,860.903868,-35.683749,-67.985461,-971.767464,0,2.716670211e-05,4.767591,27.865522,290.639047,-49.872288,263.794482,-54.326462,292.020474,-42.607896,-67.994247,-971.545568,0,7.40877593e-06,3.297716,12.158252,289.689601,-54.577634,212.573866,2.13206,0.754089,5.449503,3,"Summer",13.427603815387
" Unclassified regions",20200324,2,"flores",-48.89432,265.878144,-40.518486,-67.977471,-975.635353,0,0.478215,14.878799,3.040047,20200324,-16.87932952,-72.68529619," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",37.867105,1.334335,154.613826,18.179302,1.842822119e-05,1.978922,3.64353,8.190939,35.736419,0.950335,149.584454,12.219066,145.721973,9.380657686e-06,-50.277667,196.449138,4.422897911e-05,1.07265432e-06,135.846306,2.967701,6.16865958e-06,0,-52.0980919553,0.478215,-51.574838,143.426957,-42.368941,-67.954502,-975.620062,0,1.359940099e-05,2.523344,5.015705,145.687895,-52.963752,269.088411,-52.177644,124.838992,-43.047573,-67.912796,-974.425279,0,1.049917878e-05,2.574971,6.250257,145.663292,-53.570957,238.919174,-55.324348,60.489468,-44.599049,-67.812952,-974.380718,0,6.78055018e-06,3.637395,12.231567,145.603284,-56.730301,319.370678,2.680518,3.283324,6.430028,3,"Summer",13.4035548847861
" Unclassified regions",20200324,2,"flores",-50.493373,220.510143,-42.681906,-67.916195,-976.150314,0,0.573158,14.490197,3.058073,20200324,-16.87906929,-72.68514298," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",15.274886,0.849122,64.744591,9.094941,1.173748992e-05,1.831194,3.288089,7.788149,13.302212,0.465122,60.031243,4.338531,66.100095,5.075389843e-06,-52.945306,231.262825,3.74637651e-05,7.0716748e-07,24.748628,1.034378,5.11607305e-06,0,-52.9106326335,0.573158,-54.333514,91.07822,-46.794719,-67.44679,-976.162324,0,4.82435241e-06,1.878753,3.276036,65.9314,-56.805661,231.209195,-56.339256,57.390537,-51.426589,-67.519504,-974.897417,0,2.11568084e-06,0.746372,-0.592872,65.798647,-58.829419,161.581646,-58.027429,38.906572,-50.033913,-67.915405,-975.223381,0,2.58301969e-06,2.154155,3.445312,65.687424,-60.535164,292.175716,3.840141,5.845883,7.534056,3,"Summer",13.3865555581335
" Unclassified regions",20200324,2,"flores",-50.309191,388.655161,-42.660691,-67.986961,-971.425632,0,0.968259,24.807115,3.06619,20200324,-16.8789469,-72.68508179," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",20.508398,1.819548,87.877595,21.613756,1.204033429e-05,1.662625,2.364406,7.911082,17.077718,1.435548,80.248234,14.19981,36.089309,7.695679727e-06,-51.13753,156.455761,3.681422579e-05,9.5990883e-07,98.063536,10.412762,9.01721875e-06,0,-50.4492739475,0.968259,-53.675589,179.029546,-44.972906,-67.981744,-971.104109,0,6.22975608e-06,2.29588,5.529552,35.953185,-54.527307,176.685827,-50.411458,379.610098,-40.152005,-67.936024,-969.103056,0,1.801368731e-05,2.907184,8.5318,36.04976,-51.246453,240.020292,-54.035549,164.789188,-44.949835,-67.918245,-968.661303,0,7.27450813e-06,2.33381,4.519988,35.845534,-54.907036,225.168269,3.366398,0.102267000000005,3.726358,3,"Summer",13.3786795132183
" Unclassified regions",20200324,2,"flores",-49.40993,358.284374,-35.924699,-67.980927,-975.458632,0,0.725653,15.989293,3.105165,20200324,-16.87838336,-72.68475003," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",125.902734,4.594359,708.637889,90.780891,2.564536938e-05,4.878162,33.015862,7.982942,123.671357,4.210359,703.407135,81.718917,481.815836,1.059942933e-05,-49.747175,241.950473,0.00018296269281,1.67057879e-06,2082.803099,29.641744,8.31258374e-06,0,-50.8026396653,0.725653,-50.740817,263.71766,-38.765396,-67.939363,-975.385913,0,1.904329842e-05,3.417169,12.90928,481.719583,-51.07914,244.149699,-50.524623,277.177854,-37.312041,-67.984577,-974.015967,0,1.979450622e-05,3.812299,17.756597,481.619712,-50.864085,241.52003,-53.452216,141.253508,-38.70427,-67.997951,-974.258737,0,1.12830203e-05,5.019171,35.451255,481.157002,-53.797229,270.488194,1.330887,1.114693,4.042286,3,"Summer",13.3418771179235
" Unclassified regions",20200324,2,"flores",-50.989214,189.716191,-41.136755,-67.981262,-979.510594,0,0.552757,10.264187,3.080766,20200324,-16.8787313,-72.68496565," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",31.88318,1.061403,153.691404,17.274035,1.562841656e-05,2.688795,6.809063,7.497436,30.538141,0.677403,150.233326,10.559457,170.090921,5.170460485e-06,-52.864708,302.263533,6.90071363e-05,1.29590632e-06,82.746512,1.890733,4.40162015e-06,0,-53.5638743839,0.552757,-49.86448,245.797694,-39.004984,-67.953982,-979.250894,0,2.618330776e-05,3.115071,8.976409,170.188257,-51.736595,390.556659,-49.139113,290.478825,-37.188486,-67.866862,-978.150821,0,4.048103546e-05,3.802479,12.862518,170.155651,-51.012347,511.077012,-54.522204,84.101826,-43.070954,-67.998215,-978.598388,0,1.027511787e-05,3.661847,11.921632,169.741664,-56.410954,449.657916,-1.124734,-1.850101,3.53299000000001,3,"Summer",13.3647153359434
" Unclassified regions",20200324,2,"flores",-48.778854,654.501299,-38.877668,-67.970815,-972.035195,0,1.146315,23.040287,3.098445,20200324,-16.87847216,-72.68481941," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",29.982143,2.547367,153.355024,35.656363,2.17567529e-05,2.528264,6.83691,8.299246,26.638929,2.163367,145.900596,26.904803,62.96141,1.163198787e-05,-49.343461,187.042431,9.534854129e-05,1.24547193e-06,230.519144,18.436515,1.518513574e-05,0,-48.1858132154,1.146315,-51.253065,370.245159,-39.698425,-67.979345,-971.524379,0,1.543951739e-05,3.9293,18.223539,62.792443,-51.82628,235.104926,-50.218757,469.807827,-39.006846,-67.925515,-969.844666,0,1.856079172e-05,3.772038,16.271518,62.780354,-50.792597,222.769737,-50.957396,396.329379,-38.840632,-67.993799,-969.393776,0,2.092146174e-05,3.645893,13.524132,62.595706,-51.540982,298.325426,2.474211,1.43990299999999,2.178542,3,"Summer",13.3478607789142
" Unclassified regions",20200324,2,"flores",-50.757506,194.415619,-41.697244,-67.85363,-976.514197,0,0.537019,14.172031,3.127648,20200324,-16.87805689,-72.68456178," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",35.230926,1.122055,119.158066,19.297811,1.393020422e-05,2.094278,3.93768,7.589796,33.350851,0.738055,114.629915,12.016151,87.020322,5.637222169e-06,-52.489348,247.111144,6.01773463e-05,6.0232003e-07,98.458996,3.426644,4.51065195e-06,0,-53.4576068216,0.537019,-55.921177,59.205778,-46.858399,-67.958,-976.346445,0,4.4411719e-06,2.556813,5.970122,87.217711,-57.667658,259.575291,-54.169307,88.623939,-43.890378,-67.955332,-975.03977,0,8.52040457e-06,3.588956,12.078562,87.174058,-55.912464,332.434877,-58.23251,34.772089,-47.458001,-67.905115,-974.898337,0,3.48035371e-06,3.723172,12.929328,87.39599,-59.993333,347.501528,5.163671,3.411801,7.475004,3,"Summer",13.3206045463338
" Unclassified regions",20200324,2,"flores",-53.448379,130.968422,-43.752503,-67.949818,-972.211288,0,0.672222,22.46623,3.146349,20200324,-16.8778,-72.68438333," C:/Taller 2021/Flores/Transecto 100 Caleta Quilca_v2/Transecto 100 Caleta Quilca_v2.ev",37.656784,1.364661,143.025402,23.858085,6.76245783e-06,2.669251,7.902729,6.674262,35.036778,0.980661,137.01739,15.951835,93.65498,3.327257032e-06,-54.779136,203.244227,2.286162707e-05,4.6394767e-07,137.436805,4.624197,3.03860858e-06,0,-55.1732524001,0.672222,-56.541463,64.247785,-44.739286,-67.842878,-972.1279,0,4.63216898e-06,4.305433,20.852276,93.686334,-57.884631,284.608243,-56.072014,71.581881,-46.244593,-67.993667,-970.364393,0,3.43944616e-06,3.526446,14.471579,93.688789,-57.416071,189.712366,-59.633272,31.526613,-47.698453,-67.959946,-969.802064,0,1.80843342e-06,5.403236,37.671911,93.757707,-61.000139,227.675574,3.093084,2.623635,6.184893,3,"Summer",13.3035418563818
