"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI"
" Anchovy",20170402,2,"FLO",-37.95232,23654.911227,-22.879675,-67.912282,-984.767265,0,3.425007,5.510571,0.50021,20170402,-8.405382,-79.02978067," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_FLO_Anchoveta_Lance_78/Cr170304_FLO_Anchoveta_Lance_78.ev",47.057382,4.880192,165.775718,163.831687,0.00054983231225,6.945078,53.100715,12.160087,45.883444,4.496192,162.659842,147.175016,14.305951,0.0001494343454,-38.255496,367.942397,0.0046436974034,0.00092486630259,825.203087,370.051725,0.00054881944249,0,-32.605705117,3.425007,-40.873518,12072.620747,-27.9402,-67.967876,-984.719148,0,0.00019766228877,4.482228,24.608157,14.313263,-41.182362,259.513543,-38.2752,21960.05114,-21.837756,-67.880645,-984.1546,0,0.0005868474741,8.037628,74.090624,14.311099,-38.582335,423.407676,-39.640996,16034.438602,-23.043363,-67.928304,-984.255622,0,0.00042992586031,7.435166,63.63932,14.307971,-39.945709,424.584791,2.921198,0.322879999999998,1.688676,4,"Summer"
" Anchovy",20170402,2,"FLO",-42.552456,6010.18221,-29.743517,-67.431199,-982.123031,0,2.509813,7.159242,0.638835,20170402,-8.40688288,-79.03144955," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_FLO_Anchoveta_Lance_78/Cr170304_FLO_Anchoveta_Lance_78.ev",30.072027,4.196965,122.994787,75.852942,0.00013449410666,4.242551,22.394809,10.94876,28.699776,3.812965,119.482284,65.768161,17.273545,5.140012098e-05,-42.890359,261.66107,0.00060360434491,0.00012317918909,437.724978,144.515676,0.00013944270676,0,-38.556041956,2.509813,-46.50512,2418.918184,-32.515574,-67.978216,-982.053121,0,7.351024211e-05,5.373502,32.332672,17.267612,-46.853599,356.211333,-45.677982,2926.408678,-31.121216,-67.938618,-981.569898,0,0.00010731222501,5.958802,36.850799,17.268078,-46.025543,429.737721,-50.28641,1012.726652,-37.333318,-67.165354,-981.849061,0,2.870002567e-05,4.471568,20.68359,17.266614,-50.636918,332.333457,3.952664,3.125526,7.733954,4,"Summer"
" Anchovy",20170402,2,"FLO",-40.100158,5138.69575,-31.315309,-66.59991,-985.977911,0,1.220048,4.698649,0.660812,20170402,-8.40715135,-79.03168603," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_FLO_Anchoveta_Lance_78/Cr170304_FLO_Anchoveta_Lance_78.ev",16.499239,2.147284,55.378235,20.101254,0.00018130947952,2.515758,5.494044,11.632503,15.542003,1.763284,52.695763,15.548877,14.211585,8.197021518e-05,-40.863439,221.189464,0.00079453733575,0.00013786049153,109.619894,15.750645,0.00011922328137,0,-39.2363892931,1.220048,-38.683007,7121.443927,-28.899767,-67.300648,-985.924945,0,0.00030802502194,2.944834,7.96435,14.222429,-39.450542,271.418949,-39.573576,5801.110719,-30.489198,-67.969226,-985.534662,0,0.00019814076344,2.307098,5.258221,14.226204,-40.342606,214.404761,-42.680976,2836.42374,-34.829336,-67.066142,-986.226477,0,8.324702118e-05,1.878992,3.113076,14.222336,-43.448474,184.16883,-1.417151,-0.526581999999998,2.580818,4,"Summer"
" Anchovy",20170402,2,"FLO",-40.026548,7765.139729,-30.390019,-67.733296,-982.345664,0,1.812643,7.035735,0.781818,20170402,-8.40853557,-79.03308557," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_FLO_Anchoveta_Lance_78/Cr170304_FLO_Anchoveta_Lance_78.ev",30.363999,3.025719,81.378004,55.26369,0.00018439277573,2.556758,6.491436,11.641807,28.929485,2.641719,77.740974,45.970543,10.461898,8.840326229e-05,-40.535317,208.581415,0.00066189369006,0.00020799666114,305.69428,72.422434,0.00018015961321,0,-37.4434255924,1.812643,-42.020392,4906.421792,-31.376311,-67.897228,-982.30634,0,0.00010507424079,3.271795,14.524908,10.497417,-42.536812,188.441895,-37.416582,14162.694492,-26.27925,-67.197779,-981.786226,0,0.00041844217586,3.624619,13.869905,10.47479,-37.928084,259.683198,-39.513746,8738.34973,-27.239341,-67.402158,-981.616523,0,0.00028624138276,4.398566,21.686093,10.460711,-40.022266,287.712718,1.993844,-2.609966,-0.512802000000001,4,"Summer"
" Anchovy",20170402,2,"FLO",-37.098551,27488.336936,-23.780849,-67.322413,-982.706388,0,3.269729,6.677851,0.862958,20170402,-8.40937178,-79.03412433," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_FLO_Anchoveta_Lance_78/Cr170304_FLO_Anchoveta_Lance_78.ev",45.321995,5.465815,164.902463,146.742051,0.00044946606418,5.119555,32.987934,12.380372,43.873416,5.081815,161.237306,132.072057,15.664274,0.0001839648777,-37.352651,244.321672,0.00157099737483,0.00041912213605,891.826333,392.593702,0.00063775905171,0,-31.9534336874,3.269729,-37.917084,22766.440689,-22.863379,-67.881008,-982.601857,0,0.0004995744856,5.852688,44.230555,15.669469,-38.175957,328.243332,-37.111167,27408.596328,-21.708159,-67.921268,-982.087679,0,0.00062249592677,6.010705,46.643763,15.669036,-37.369637,339.703667,-37.772498,23537.145634,-22.279203,-67.662909,-982.170223,0,0.00062022541592,6.159218,43.800246,15.66522,-38.027457,393.817725,0.818533000000002,0.0126160000000013,0.673946999999998,4,"Summer"
" Anchovy",20170402,2,"FLO",-45.532432,4568.258769,-33.953611,-67.922886,-981.838301,0,3.788804,7.507038,0.95053,20170402,-8.4103201,-79.03520687," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_FLO_Anchoveta_Lance_78/Cr170304_FLO_Anchoveta_Lance_78.ev",48.039504,6.832269,220.673968,184.172516,5.6491022e-05,3.994314,18.850535,10.051566,46.719134,6.448269,217.265229,169.043813,22.221395,2.674632631e-05,-45.727359,211.210397,0.00033533423547,4.186960865e-05,1205.030129,544.20288,0.00010598852841,0,-39.7474113773,3.788804,-49.953757,1650.51021,-39.763375,-67.698323,-981.562547,0,1.43238674e-05,3.410162,16.468685,22.201539,-50.157759,148.537529,-49.576323,1800.369592,-36.956195,-67.922031,-981.033965,0,2.306051048e-05,4.857113,28.968193,22.202157,-49.780023,219.215504,-50.680013,1396.344772,-35.309949,-67.927604,-980.828776,0,2.418647792e-05,7.865863,75.375968,22.205906,-50.881916,296.322195,4.421325,4.043891,5.147581,4,"Summer"
" Anchovy",20170402,2,"FLO",-42.874257,4232.21445,-31.575077,-67.869142,-981.079277,0,1.903275,8.293824,1.039081,20170402,-8.41106667,-79.03644114," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_FLO_Anchoveta_Lance_78/Cr170304_FLO_Anchoveta_Lance_78.ev",27.184455,3.220927,146.770399,53.448065,0.00012006290436,3.180487,10.576973,10.870378,25.606181,2.836927,142.845852,44.342834,36.618618,4.641785224e-05,-43.33315,258.656742,0.0008345979522,0.00015543042386,290.57144,58.992638,9.819193792e-05,0,-40.0792416863,1.903275,-45.818444,2148.567018,-34.809864,-67.75777,-980.968878,0,5.405313625e-05,3.488809,13.823466,36.511115,-46.28812,229.949709,-43.436428,3718.352312,-33.149952,-67.968116,-980.111775,0,9.592354307e-05,2.936524,8.506969,36.544858,-43.902613,235.606098,-44.530146,2890.538658,-30.924449,-67.697504,-980.178742,0,0.0001143657351,5.072134,27.095763,36.585872,-44.992223,361.009171,2.944187,0.562170999999999,1.655889,4,"Summer"
" Anchovy",20170406,1,"JOB",-32.457859,186468.810906,NA,-67.91556,-974.846078,0,7.61904,15.785902,0.031825,20170406,-6.31379312,-81.03447646," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",60.057521,11.4986,236.133614,477.693851,0.0011233090534,4.009205,22.190713,13.261198,56.387451,11.1146,228.025473,433.524436,9.544283,0.0005610821739,-32.509735,200.204017,0.00406642975664,0.00068563085582,2506.895767,2857.395172,0.00432627744245,0,-23.6388563287,7.61904,-36.170372,79314.927208,-20.14584,-67.728686,-974.54524,0,0.00059476007894,8.056566,100.374623,9.543551,-36.23115,249.721977,-35.35895,95608.6281,-20.515412,-67.96082,-973.685864,0,0.00076389939758,5.427651,37.197437,9.543562,-35.419546,266.066822,-36.728035,69757.137274,-22.072857,-67.988584,-973.067847,0,0.00056093316861,5.905889,44.914473,9.543317,-36.793691,268.089739,3.712513,2.901091,4.270176,4,"Summer"
" Anchovy",20170406,1,"JOB",-32.015114,438610.351402,NA,-67.975853,-974.500279,0,16.18447,15.240976,0.535857,20170406,-6.30826312,-81.02975," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",71.018135,30.890306,895.531044,1153.139792,0.00121518381469,3.803238,22.410227,13.350853,67.450581,30.506306,887.627937,1081.597827,57.967725,0.0006330744372,-31.985452,191.949594,0.003598451882,0.00080304518627,8230.672258,11026.364106,0.01017623301226,0,-19.9241295724,16.18447,-33.630268,302387.297209,-20.847248,-67.987004,-974.091313,0,0.00091407394322,3.653684,16.692307,57.751203,-33.606369,209.709562,-32.231593,417283.308857,NA,-67.955014,-972.750916,0,0.00140530155623,4.327144,24.958296,57.773595,-32.207085,233.602813,-32.393561,402007.528584,NA,-67.996343,-972.072601,0,0.00138603834975,4.790477,32.739146,57.64967,-32.372464,239.343529,1.615154,0.216479,0.378447000000001,4,"Summer"
" Anchovy",20170406,1,"JOB",-31.853795,474583.290025,NA,-67.999985,-976.057104,0,16.873303,12.947905,0.874212,20170406,-6.30315,-81.0303," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",269.136586,21.925296,1129.558236,4599.736103,0.00128036390255,4.427563,27.874782,13.358546,266.104025,21.541296,1122.725112,4468.255333,22.449105,0.0006456534417,-31.900005,198.305131,0.00375862555596,0.00085476393771,22928.902177,57296.177643,0.01101084397024,0,-19.5817939151,16.873303,-33.404493,332079.930392,NA,-67.994498,-975.714596,0,0.00098420031909,4.718394,33.653949,22.447774,-33.452908,217.958733,-32.153866,442899.626703,NA,-67.982361,-974.91011,0,0.00145744664186,5.755772,52.413214,22.447883,-32.202097,241.992753,-32.090286,449431.325317,NA,-67.991233,-974.209799,0,0.0014508873928,5.361491,42.731668,22.447157,-32.139762,237.470619,1.550698,0.300070999999999,0.236490999999997,4,"Summer"
" Anchovy",20170406,1,"JOB",-30.249521,701460.455035,NA,-67.898757,-973.365444,0,17.237072,16.96964,1.318243,20170406,-6.29871457,-81.03485209," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",38.45374,31.767318,456.362348,603.302799,0.0022805304123,4.715214,30.473668,13.777223,34.35348,31.383318,447.393829,532.45855,29.914676,0.0009633823478,-30.162013,236.721216,0.00875324980471,0.00143498241497,4312.504723,6356.42429,0.0162746387916,0,-17.8848864163,17.237072,-31.81062,489658.591565,NA,-67.93775,-972.860281,0,0.00163721424042,4.652581,27.685342,29.670457,-31.733327,244.027194,-30.724824,628742.695569,NA,-67.98765,-971.599089,0,0.0021762184401,5.607651,50.685065,29.681743,-30.647053,252.585139,-30.806575,617017.979577,NA,-67.909747,-970.715395,0,0.0022649715875,4.92608,29.047876,29.543585,-30.734709,268.246239,1.561099,0.475303,0.557053999999997,4,"Summer"
" Anchovy",20170406,1,"JOB",-32.002249,461249.160061,NA,-67.988749,-975.732678,0,16.969483,13.174736,1.477072,20170406,-6.29778333,-81.03700691," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",70.445711,22.315079,467.202757,1185.814354,0.00138598797163,5.257005,40.61168,13.348887,67.362274,21.931079,460.267883,1114.398342,15.127634,0.0006308193715,-32.00095,219.712335,0.00416492387325,0.00092626697298,5909.309373,15184.040193,0.01070147777973,0,-19.7055624593,16.969483,-33.248856,346158.386427,NA,-67.98944,-975.389289,0,0.00104812547519,4.375307,25.372318,15.100173,-33.252515,221.648475,-31.73858,490120.075561,NA,-67.991583,-974.444783,0,0.00175997519528,6.307304,56.799283,15.103607,-31.741606,262.825271,-32.171183,443651.728692,NA,-67.993687,-973.803346,0,0.0013316222709,4.408769,27.853202,15.085715,-32.177549,219.85481,1.246607,-0.263669,0.168934,4,"Summer"
" Anchovy",20170406,1,"JOB",-35.111755,19934.25473,-25.797333,-67.654135,-982.886117,0,1.500665,6.879418,1.600969,20170406,-6.29726667,-81.03885023," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",18.466418,2.143807,50.028469,29.132994,0.00068240761877,2.313104,4.101319,12.675091,16.938302,1.759807,46.204237,21.935708,7.744655,0.0002599187194,-35.851624,262.546545,0.00213682796352,0.00029585078129,119.232548,24.645269,0.00046249620059,0,-33.3489183065,1.500665,-44.573401,2256.500172,-34.023572,-67.502678,-982.594876,0,7.441473972e-05,3.089739,10.040743,7.829103,-45.334691,254.172201,-40.580741,5658.501152,-29.58438,-67.992977,-981.99577,0,0.00018960730528,3.217959,12.200448,7.805705,-41.335962,257.899951,-39.379174,7462.049125,-30.252442,-67.005967,-982.253728,0,0.00023004043585,2.228523,4.119657,7.815324,-40.136874,237.405923,9.46164599999999,5.468986,4.267419,4,"Summer"
" Anchovy",20170406,1,"JOB",-31.884434,102510.5428,NA,-67.986359,-972.941949,0,3.670457,19.882097,1.73964,20170406,-6.29690978,-81.04095688," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",25.921762,8.770118,113.62886,96.080194,0.00202322042868,5.017286,28.175053,13.494935,21.217142,8.386118,103.451619,75.198948,11.325385,0.0006513166037,-31.862079,310.635475,0.01402329810916,0.00225362461415,711.717842,244.058685,0.00237835510814,0,-26.2372330111,3.670457,-35.11769,48690.354021,-21.138106,-67.818171,-972.62292,0,0.00085537296332,4.714292,27.375565,11.270648,-35.12064,278.111851,-32.857384,81935.782374,NA,-67.986679,-971.346262,0,0.00165880799413,4.365225,19.510084,11.28062,-32.855651,320.155659,-34.696252,53652.104533,NA,-67.838638,-970.686995,0,0.00128230599971,6.550247,51.453357,11.247609,-34.710189,379.324211,3.233256,0.972950000000004,2.811818,4,"Summer"
" Anchovy",20170406,1,"JOB",NA,859568.97589,NA,-67.868257,-975.009806,0,18.417249,14.433315,1.929904,20170406,-6.29637688,-81.04361022," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",36.348585,23.484428,385.996396,686.647091,0.00264096441019,5.036532,34.448454,13.895162,32.831013,23.100428,378.193252,610.056981,18.657235,0.001097721162,-29.59508,240.586089,0.0109285420803,0.00188657034095,3033.641853,6507.221778,0.01994292693002,0,-17.0021110198,18.417249,-30.852624,652310.179836,NA,-67.957555,-974.587294,0,0.00210207035672,5.937671,52.166676,18.535619,-30.802122,252.847977,NA,931955.637973,NA,-67.874197,-973.627665,0,0.00317537747087,4.968653,29.506187,18.549302,-29.251711,267.279988,NA,849676.051553,NA,-67.719541,-972.976296,0,0.00287334058321,4.944443,30.467341,18.469891,-29.658992,265.635592,NA,NA,NA,4,"Summer"
" Anchovy",20170406,1,"JOB",-31.751974,365315.757874,NA,-67.504687,-977.924494,0,12.687438,10.514712,2.001619,20170406,-6.29613333,-81.04469356," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",19.66591,16.760671,154.476542,274.857278,0.00129796917011,4.269386,24.86017,13.470733,17.182359,16.376671,148.741442,234.644417,7.503154,0.0006771223115,-31.693329,191.689027,0.00433974936897,0.00083743307288,1125.559364,1659.51178,0.00847571942454,0,-20.7182342836,12.687438,-33.477634,245528.730186,NA,-67.550475,-977.960799,0,0.00108390011849,5.474387,39.857709,7.443585,-33.431679,238.867529,-32.383001,315911.67454,NA,-67.956541,-976.971347,0,0.00122247857166,4.418813,26.707141,7.446804,-32.336353,209.351718,-30.687877,466743.263254,NA,-67.833753,-976.536575,0,0.00211139209254,4.81513,30.829148,7.428442,-30.645189,244.95585,1.72566,0.631027,-1.064097,4,"Summer"
" Anchovy",20170406,1,"JOB",NA,477605.672507,NA,-67.661611,-976.507507,0,9.614648,12.55503,2.010816,20170406,-6.29611667,-81.04484357," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",9.615332,14.811755,60.146925,87.487466,0.00184742822241,3.244335,13.332565,14.198981,6.487936,14.427755,53.124132,57.50165,3.905652,0.001243291371,-29.054271,148.591735,0.00519029394751,0.00099384298575,374.425391,625.348844,0.0110809665022,0,-19.55422358,9.614648,-34.120908,160448.029554,-23.702116,-67.558916,-976.087842,0,0.00060757885475,3.207885,12.435655,3.774166,-33.884931,148.62633,-32.004017,261230.32148,-20.187676,-67.845806,-975.42488,0,0.00116398570445,3.616135,16.621212,3.790945,-31.756587,174.424031,-32.283896,244926.400687,NA,-67.300406,-974.804073,0,0.00147144571013,4.967233,29.158774,3.742405,-32.069233,236.955923,NA,NA,NA,4,"Summer"
" Anchovy",20170406,1,"JOB",-30.490396,246264.984083,NA,-67.406883,-977.334613,0,6.396618,11.004373,2.058979,20170406,-6.29591667,-81.04556692," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_101/Cr170304_JOB_Anchoveta_Lance_101.ev",46.235075,17.540237,255.600052,274.30543,0.00183131675441,4.792799,33.408799,13.687311,43.593682,17.156237,249.549266,252.9723,19.589789,0.0008922614238,-30.495079,205.244417,0.00673543617959,0.00145907598256,2991.61409,1463.544728,0.0057136131256,0,-22.4308916947,6.396618,-32.796167,144819.00553,NA,-67.743995,-977.063946,0,0.00109335213828,4.782622,36.693168,19.550391,-32.807717,208.704465,-33.139227,133819.541377,-20.463799,-67.896865,-976.25879,0,0.00101213660899,4.373071,25.025237,19.544745,-33.151794,209.131049,-34.349092,101282.176282,-22.85671,-67.799545,-975.742684,0,0.00072094391796,3.501316,14.828185,19.51982,-34.366258,197.027715,2.305771,2.648831,3.858696,4,"Summer"
" Anchovy",20170310,1,"JOB",-39.751809,102949.640075,-28.080667,-67.939272,-972.392104,0,22.558693,19.766441,0.000685,20170310,-16.55416667,-72.94858812," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_16/Cr170304_JOB_Anchoveta_Lance_16.ev",20.340827,23.776765,192.81848,461.826364,0.00016472208401,3.977593,22.49304,11.671436,16.300323,23.392765,183.969471,364.112097,7.396846,0.0001100094108,-39.585702,149.734539,0.00047384249201,0.00010116939652,1525.238485,5503.527148,0.00238854263833,0,-26.2186700164,22.558693,-44.400461,35298.778095,-30.687668,-67.910046,-971.926909,0,6.300090288e-05,5.847219,52.530933,7.193519,-44.274721,168.584975,-43.910546,39514.018449,-29.534595,-67.853795,-970.641824,0,8.897442263e-05,7.213397,66.810054,7.194508,-43.784612,212.67988,-42.870258,50208.813184,-28.981071,-67.723972,-969.492483,0,0.00011579111999,6.330687,50.574268,7.162249,-42.750624,218.141163,4.648652,4.158737,3.118449,3,"Summer"
" Anchovy",20170310,1,"JOB",-40.668446,80706.4597,-22.99905,-67.881682,-971.344153,0,21.840424,22.459621,0.043884,20170310,-16.55430188,-72.94789812," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_16/Cr170304_JOB_Anchoveta_Lance_16.ev",133.864723,30.403077,813.148939,2879.453286,0.0002040341987,9.595977,142.008063,11.251092,129.440131,30.019077,803.531756,2749.113275,18.689754,8.590171753e-05,-40.659982,237.520511,0.00072498268635,0.00016412279872,15542.693112,42020.685024,0.00187247687356,0,-27.2758353744,21.840424,-44.395395,34214.750204,-23.228809,-67.981317,-970.713082,0,0.00010943144994,20.334027,675.530432,18.653136,-44.394028,300.985071,-44.249678,35382.219318,-27.139224,-67.959626,-969.442882,0,9.036318138e-05,7.492939,88.587148,18.651613,-44.248619,240.355153,-43.594212,41146.389398,-27.137716,-67.948652,-968.128348,0,0.00010692677294,7.527327,81.623262,18.643329,-43.594849,244.664733,3.726949,3.581232,2.925766,3,"Summer"
" Anchovy",20170310,1,"JOB",-36.907793,111280.427258,-24.523259,-65.785733,-970.07253,0,12.667949,26.677463,0.083948,20170310,-16.55443333,-72.94725145," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_16/Cr170304_JOB_Anchoveta_Lance_16.ev",19.352648,14.519418,113.939671,243.692851,0.00043969883592,4.264643,21.082685,12.518779,13.500484,14.135418,101.467344,165.505028,4.9503,0.0002173643321,-36.628117,202.286563,0.00139518885015,0.00026027416443,763.339968,1467.643889,0.00258182588227,0,-25.880730498,12.667949,-40.296957,50992.043202,-25.813427,-67.597049,-969.355416,0,0.00025713335504,6.229004,46.259044,4.816326,-40.093219,262.712249,-38.041357,85716.097143,-22.973624,-67.539255,-968.065158,0,0.00046617724303,5.52929,38.340283,4.844277,-37.822235,282.341396,-38.585756,75617.53717,-23.63984,-67.460776,-966.730357,0,0.00044150865211,6.394165,47.761765,4.786526,-38.39816,305.319946,3.389164,1.133564,1.67796300000001,3,"Summer"
" Anchovy",20170310,1,"JOB",-35.60889,110824.819051,-22.161389,-66.96162,-969.036325,0,9.354793,30.080795,0.095277,20170310,-16.55446667,-72.94706957," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_16/Cr170304_JOB_Anchoveta_Lance_16.ev",22.249731,11.108817,99.334187,202.897368,0.00055856707481,5.576754,43.150043,12.821952,15.489857,10.724817,85.046439,136.370721,4.220669,0.0002908839165,-35.362803,192.024049,0.00282510107367,0.00033620657454,664.503517,802.452145,0.00257125528068,0,-25.8985480337,9.354793,-39.352987,46798.006717,-28.848838,-67.463152,-968.253905,0,0.00020178880539,2.88334,9.552515,4.154052,-39.185239,167.271134,-37.709241,68328.499601,-24.993523,-67.68202,-966.78971,0,0.00033900761939,4.091782,23.210057,4.161968,-37.532299,192.061073,-37.053819,79459.192076,-26.423111,-67.755144,-965.25,0,0.00035512909706,2.84732,8.906704,4.143475,-36.898318,173.867367,3.744097,2.100351,1.44492899999999,3,"Summer"
" Anchovy",20170310,1,"JOB",-53.505855,181.111481,-47.364455,-67.390068,-967.047141,0,0.941976,38.487715,0.0981,20170310,-16.55448333,-72.94702479," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_16/Cr170304_JOB_Anchoveta_Lance_16.ev",17.777567,1.071903,45.408614,15.98077,5.80940879e-06,1.59418,1.227371,7.71642,12.586311,0.687903,34.258101,7.260987,12.862373,3.121913403e-06,-55.055791,186.084879,2.94062711e-05,7.1530924e-07,34.632662,2.740692,4.2019816e-06,0,-53.7654585337,0.941976,-57.52617,71.765306,-51.118675,-66.878824,-965.829176,0,1.91051646e-06,1.629276,2.295466,13.631559,-59.209922,159.273316,-60.919424,32.85407,-55.579669,-67.135914,-963.937827,0,6.1418922e-07,1.639525,2.871153,14.251769,-62.679328,113.824292,-58.685954,54.945999,-51.77545,-67.534194,-962.591496,0,1.61007585e-06,1.728456,2.893339,13.953964,-60.411556,177.011687,4.020315,7.413569,5.18009900000001,3,"Summer"
