Region_class;Sv_mean;NASC;Height_mean;Depth_mean;Date_M;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume
 POT;-53.355685;89.216286;0.44825;1.978573;20170309; 02:42:04.06;-17.7076;-72.7326;5.87E-06;2.887666;9.213841;50.743397;0.687903;127.880925;16.253321;80.068108;-55.266436;197.283248;139.626213;4.017676
 POT;-54.540092;239.199694;1.578621;9.784276;20170309; 02:42:45.66;-17.70580765;-72.73160383;3.67E-06;2.333239;6.557102;82.59322;2.247036;308.782435;111.512898;68.040925;-55.192596;121.380163;742.359596;111.209201
 POT;-56.022284;70.848425;0.657759;4.796497;20170309; 02:29:17.63;-17.73982826;-72.75150386;1.22E-06;1.009035;1.172195;33.242711;0.980241;103.046712;15.571095;54.267431;-57.423026;67.620654;130.343425;5.138548
 POT;-55.729294;82.810875;0.718662;6.208451;20170309; 02:29:25.63;-17.73949106;-72.75129106;2.04E-06;2.057719;4.318468;68.964441;1.759807;304.563428;41.257103;178.915066;-56.561063;92.508098;485.456346;12.393766
 POT;-57.029522;61.038524;0.714602;5.284218;20170309; 02:30:37.63;-17.73644109;-72.74942442;9.94E-07;1.458956;2.136848;34.162908;0.785349;139.45852;16.764447;92.318983;-58.723816;74.068729;107.319237;3.273465
 POT;-56.868426;47.508884;0.535952;5.359517;20170309; 02:44:44.06;-17.70081667;-72.72883333;1.14E-06;1.413765;1.014609;16.919208;0.687903;34.763286;5.819379;16.525521;-58.738197;85.532443;46.555119;1.58503
 POT;-56.333134;58.626316;0.584675;5.505685;20170309; 02:46:00.86;-17.69758338;-72.72701669;1.10E-06;0.934774;0.72679;15.914182;0.785349;33.395084;6.249548;14.200598;-58.000329;69.434844;49.992755;2.141677
 POT;-55.842093;82.055324;0.730843;6.554851;20170309; 02:46:47.27;-17.69562311;-72.72591155;1.53E-06;1.080545;-0.062828;15.625594;0.980241;65.046889;8.199788;41.062046;-57.206149;80.655188;61.267369;1.950654
 POT;-54.84297;73.444033;0.519711;5.268161;20170309; 02:48:40.87;-17.690791;-72.72318589;1.95E-06;0.355363;-1.489661;23.703408;0.882795;65.438468;8.697577;39.179428;-56.362016;84.290047;83.700987;2.731844
 POT;-57.242632;34.341062;0.422265;7.243468;20170309; 02:49:11.27;-17.6895064;-72.72244487;7.25E-07;1.588712;3.531913;75.619185;0.687903;258.643886;20.452964;260.278511;-59.144582;59.567032;208.074766;3.558159
 POT;-55.083359;155.047873;1.159605;12.145508;20170309; 02:47:25.67;-17.6939782;-72.72497051;2.64E-06;1.960041;3.91187;84.291524;2.344481;468.141176;83.872863;207.932489;-55.705629;98.039008;790.479602;39.088577
 POT;-56.932761;68.087697;0.779566;4.805294;20170309; 02:51:48.08;-17.68286667;-72.71863333;7.10E-07;0.810841;0.861423;16.836265;0.687903;51.488639;8.446564;24.976575;-58.806484;53.954454;46.326894;3.588242
 POT;-55.877948;59.679151;0.535952;5.014027;20170309; 02:52:08.88;-17.68198338;-72.71813336;1.70E-06;1.37596;1.328215;32.968369;0.687903;118.772059;11.304582;99.303415;-57.767831;101.930784;90.716207;3.321126
 POT;-54.890537;81.724505;0.584675;3.85649;20170309; 02:52:45.68;-17.68042826;-72.7172372;2.88E-06;2.213989;4.277509;118.116161;1.467469;353.205829;56.489344;175.743524;-55.887314;111.762697;693.327422;21.311968
 POT;-55.116708;60.337984;0.454747;4.176247;20170309; 02:56:23.29;-17.67130127;-72.7120782;2.59E-06;1.35911;0.430798;48.456073;1.077686;117.640906;16.296353;67.579726;-56.414885;113.347674;208.881802;5.004317
 POT;-56.642946;52.770135;0.565185;3.578612;20170309; 02:56:40.89;-17.67057434;-72.71168589;1.22E-06;1.568835;2.158426;48.288132;1.175132;180.384073;19.670553;131.634564;-57.849884;74.478279;226.979747;4.859652
 POT;-57.845756;29.888307;0.422265;4.902271;20170309; 02:58:39.29;-17.6656346;-72.70896153;6.75E-07;1.673603;2.44857;33.035181;0.687903;116.408947;10.299973;104.695197;-59.740239;63.546519;90.900048;2.220926
 POT;-57.475975;40.55562;0.526207;5.114098;20170309; 03:00:58.50;-17.65981404;-72.70572047;8.15E-07;1.008561;2.927026;41.105181;0.687903;83.973785;13.709269;40.932031;-59.373428;70.559056;113.105569;4.20597
 POT;-56.897693;45.75981;0.519711;3.7273;20170309; 03:01:03.30;-17.65960127;-72.70559487;7.39E-07;1.045379;0.974101;25.077446;0.785349;52.591813;8.898105;24.735969;-58.592657;53.460615;78.778202;3.858806
 POT;-54.731525;110.203883;0.760077;10.139356;20170309; 02:56:48.89;-17.67023338;-72.71150002;2.06E-06;1.106299;0.673094;50.13516;0.980241;102.054823;28.149673;29.443121;-56.120478;84.299583;196.578083;12.925449
 POT;-55.523917;111.837308;0.925735;10.872895;20170309; 03:05:01.71;-17.64957819;-72.70012435;1.59E-06;1.009519;0.235519;16.837105;1.175132;71.266099;11.722573;34.477294;-56.656273;73.785116;79.143295;5.081371
 POT;-55.477381;83.29419;0.68212;8.916287;20170309; 03:08:42.51;-17.64034729;-72.69483708;1.42E-06;0.083244;-1.776203;23.5899;0.980241;49.363579;11.050073;17.548431;-56.844943;68.580018;92.495113;4.147421
 POT;-56.150376;45.859536;0.438506;9.779765;20170309; 03:09:17.71;-17.63891148;-72.69393716;1.87E-06;2.887224;8.832011;73.531015;0.687903;191.634626;20.125893;145.205462;-58.043952;119.393397;202.328929;5.199743
 POT;-56.483269;28.317126;0.292337;11.199766;20170309; 03:09:56.12;-17.63735;-72.69296667;9.06E-07;0.598384;-0.2141;42.278499;0.882795;103.102201;8.679302;97.463321;-58.000449;57.149781;149.292969;1.393554
 POT;-57.497409;29.893303;0.389783;8.063637;20170309; 03:10:05.72;-17.63694487;-72.69272436;6.18E-07;1.15738;0.680219;30.861547;0.687903;63.524118;8.172122;39.294577;-59.375788;53.517439;84.919048;1.765782
 POT;-57.798094;45.327185;0.633397;9.354793;20170309; 03:10:55.32;-17.63493973;-72.69148973;8.51E-07;1.710347;2.25157;48.491937;1.370024;182.069536;23.899132;110.378014;-58.832924;65.062856;265.740406;6.177751
 POT;-58.346197;21.513107;0.34106;11.199302;20170309; 03:11:49.72;-17.63272819;-72.69009101;3.53E-07;0.635843;-0.776112;42.378586;0.785349;102.226481;9.466977;87.842692;-60.029443;35.569629;133.12794;1.518658
 POT;-56.202513;85.589886;0.828289;9.393771;20170309; 03:14:52.13;-17.62528333;-72.6856;1.47E-06;1.419778;1.931036;205.671412;3.611276;846.400167;152.700838;373.33628;-56.626205;67.629166;2970.945064;64.023346
 POT;-54.622857;77.262331;0.519711;3.861288;20170309; 03:25:49.75;-17.59831153;-72.66909102;2.14E-06;0.806205;-0.730514;25.063387;0.687903;68.175594;8.295462;44.586914;-56.510152;95.904986;68.964753;1.968538
 POT;-53.869585;103.382619;0.584675;5.018457;20170309; 03:26:00.95;-17.59785;-72.6688;2.86E-06;0.982641;-0.072887;16.379278;0.785349;34.235267;6.343804;14.702386;-55.534904;102.429721;51.453807;2.425246
 POT;-57.512251;29.791316;0.389783;5.134173;20170309; 03:27:22.55;-17.59448478;-72.66679239;6.88E-07;0.561881;-1.236749;32.658896;0.687903;84.20217;8.20246;68.784813;-59.404676;60.008436;89.864658;1.623762
 POT;-55.401692;74.668256;0.600916;3.889929;20170309; 03:27:33.75;-17.59401152;-72.66652435;1.54E-06;1.122874;1.054488;50.959838;0.785349;172.385298;21.008551;112.562697;-57.107501;79.227601;160.085055;5.610179
 POT;-56.424459;93.763745;0.954968;9.898699;20170309; 03:23:51.35;-17.60321784;-72.67205634;1.45E-06;0.873464;0.031369;99.313406;1.954698;427.759287;76.962738;189.194506;-57.177089;75.795053;776.510956;32.740751
 POT;-54.046794;61.439923;0.361941;3.740418;20170309; 03:17:54.53;-17.61781819;-72.68102576;3.85E-06;2.78843;10.13792;75.35449;0.687903;176.138231;17.326546;142.490335;-55.955089;151.551655;207.346426;3.244239
 POT;-58.291477;29.047842;0.454747;4.433782;20170309; 03:18:08.93;-17.61723333;-72.68066667;3.31E-07;0.041362;-1.256178;30.945357;0.687903;62.781304;10.577569;29.652747;-60.187723;34.515305;85.14966;3.463063
 POT;-57.103052;39.281748;0.46774;5.124023;20170309; 03:31:28.96;-17.58416667;-72.66086667;1.32E-06;1.164751;0.390405;50.91704;0.687903;111.473006;15.996901;61.814974;-59.003905;104.606068;140.10401;4.785471
 POT;-53.736017;201.377419;1.104385;4.617209;20170309; 03:31:54.56;-17.5830807;-72.66032047;2.80E-06;1.140515;1.466869;23.612865;1.564915;82.807994;20.777992;26.262199;-54.641535;81.417522;147.808526;17.11968
 POT;-52.780342;118.091682;0.519711;3.709029;20170309; 03:32:16.96;-17.58212422;-72.6598217;5.60E-06;1.399451;0.408151;24.590615;0.687903;50.365842;8.234997;24.513136;-54.665271;163.88111;67.663866;2.284044
 POT;-55.20051;88.777284;0.68212;4.071841;20170309; 03:32:58.56;-17.58036401;-72.65891023;1.66E-06;0.648698;-0.761573;16.007256;0.882795;33.778905;7.607618;11.93528;-56.715785;77.771088;56.524496;4.926781
 POT;-55.331949;73.826301;0.584675;4.34175;20170309; 03:33:12.96;-17.57975;-72.65858333;1.73E-06;1.923534;4.973846;23.75821;0.687903;50.057047;8.888607;22.432975;-57.215848;91.064123;65.37341;2.660008
 POT;-54.600803;61.881864;0.414144;4.178703;20170309; 03:33:52.97;-17.57802428;-72.6577192;1.83E-06;0.763957;0.462423;39.778904;0.785349;81.828027;10.414747;51.16177;-56.299657;77.949122;124.961309;2.460532
 POT;-54.898195;117.272028;0.84047;4.924542;20170309; 03:35:00.17;-17.57515;-72.65625;3.02E-06;2.232499;4.142166;65.650737;2.247036;226.095854;47.147767;86.280808;-55.56007;108.808837;590.07815;28.67501
 POT;-55.519967;56.558693;0.46774;2.972096;20170309; 03:35:22.57;-17.57421398;-72.65576022;1.58E-06;0.637541;-0.747068;51.483377;0.882795;120.047534;17.519984;65.458026;-57.069735;80.330212;181.797045;4.514289
 POT;-57.043191;39.412074;0.462867;4.800486;20170309; 03:37:00.17;-17.57003333;-72.65366667;6.77E-07;1.213889;0.666733;42.698386;0.687903;103.830118;13.866676;61.867768;-58.941867;53.053421;117.489453;3.608081
 POT;-55.461989;101.502051;0.828289;3.972348;20170309; 03:37:08.17;-17.5697;-72.6535;2.39E-06;2.141189;4.33269;41.200382;1.077686;143.613;27.937599;58.747389;-56.758534;113.371481;177.604363;10.112013
 POT;-56.295125;45.999069;0.454747;4.816605;20170309; 03:37:30.57;-17.56874729;-72.65301021;1.27E-06;1.353841;0.920113;58.136939;0.980241;152.069545;18.074005;101.816984;-57.707463;75.038117;227.952761;4.211088
 POT;-55.351401;89.828902;0.714602;3.725086;20170309; 03:37:44.97;-17.56812427;-72.65270253;1.38E-06;1.919814;4.834856;24.819653;0.882795;84.912427;12.198115;47.037033;-56.882834;67.208586;87.642648;3.898235
 POT;-56.136473;57.934224;0.552193;5.233411;20170309; 03:37:59.37;-17.56750123;-72.65241152;1.68E-06;1.450941;1.268991;74.828361;1.759807;255.391258;33.813347;153.501997;-56.972908;83.432863;526.733806;8.251818
 POT;-54.67972;88.966863;0.606329;4.896649;20170309; 03:38:12.18;-17.56696667;-72.65213333;3.33E-06;3.098056;13.061418;82.549838;1.370024;313.363485;38.627153;202.299222;-55.732911;124.8037;452.380929;10.786697
 POT;-52.248958;137.632728;0.535952;3.813673;20170309; 03:45:57.79;-17.54692809;-72.64202047;4.87E-06;1.07539;0.168302;43.083776;0.980241;87.41878;15.06716;40.361586;-53.655338;113.098485;168.92987;6.860869
 POT;-52.328872;221.110876;0.877012;3.724593;20170309; 03:46:23.39;-17.54580634;-72.64144483;3.69E-06;0.456412;-1.1313;24.256718;0.980241;60.166021;15.256519;18.881534;-53.721928;87.014747;95.109682;9.095313
 POT;-54.174728;140.982933;0.855357;4.689731;20170309; 03:44:26.59;-17.55088065;-72.64402688;2.86E-06;1.159894;1.15717;91.724274;2.14959;348.24753;69.863226;138.139407;-54.870262;87.823401;788.678236;31.13884
 POT;-53.06717;145.089439;0.68212;4.378099;20170309; 03:44:44.19;-17.55013333;-72.64363333;3.29E-06;0.675556;-0.19863;41.091422;1.175132;85.134645;22.390905;25.759127;-54.262889;87.727359;193.151404;10.179733
 POT;-53.031248;213.391997;0.994972;4.809501;20170309; 03:53:29.01;-17.52778333;-72.6314;4.21E-06;1.747969;3.172658;194.052028;1.759807;724.77441;153.266792;272.73933;-53.87721;102.774066;1365.97625;86.707117
 POT;-53.427334;150.885657;0.770707;4.831966;20170309; 03:54:10.61;-17.52601396;-72.63041021;3.54E-06;1.905928;4.360982;186.424588;1.954698;676.19467;119.627824;304.159524;-54.194842;93.018071;1457.615255;55.012622
 POT;-51.865051;164.021564;0.584675;5.40824;20170309; 03:54:37.81;-17.52487435;-72.62975384;4.38E-06;0.663164;-1.057667;24.447791;0.785349;50.000308;10.587948;18.789867;-53.5388;98.990312;76.800204;3.899033
 POT;-54.294254;159.725659;0.996112;4.662568;20170309; 03:58:37.82;-17.51524098;-72.62320383;2.53E-06;1.212162;1.435421;75.590298;2.83171;399.439077;66.674654;190.42785;-54.825716;76.712885;856.199237;24.564155
 POT;-53.284575;112.657279;0.556833;4.497122;20170309; 03:58:58.62;-17.51443062;-72.62261021;3.96E-06;1.509646;1.514363;75.05534;0.980241;143.74191;32.904838;49.968602;-54.698871;116.947295;294.289178;17.11984
 POT;-55.8622;50.094791;0.44825;5.49933;20170309; 03:59:08.22;-17.51403333;-72.62233333;1.21E-06;0.928002;-0.273067;59.101294;0.785349;129.395945;15.952826;83.520646;-57.565157;68.906359;185.660595;3.925733
 POT;-53.349846;121.380863;0.609036;4.770944;20170309; 03:59:22.62;-17.51345141;-72.62195141;3.49E-06;1.933622;3.352803;42.578042;1.370024;105.184051;18.221566;48.317474;-54.389893;95.90815;233.3317;6.081744
 POT;-53.991765;136.811655;0.795807;4.313466;20170309; 03:59:46.62;-17.51248476;-72.62128476;2.46E-06;1.085654;0.577495;117.999088;1.759807;459.39444;77.811487;215.833023;-54.834564;74.911799;830.622349;28.992635
 POT;-53.454422;265.424243;1.364241;4.407681;20170309; 04:00:02.62;-17.51185145;-72.62083479;2.82E-06;1.026511;0.756821;33.74988;2.539373;193.224033;39.884951;74.490924;-54.029447;71.388478;342.814107;16.376287
 POT;-53.53659;120.923074;0.633397;3.729174;20170309; 04:00:18.62;-17.5112014;-72.62038474;3.57E-06;1.43362;1.88678;67.726704;1.272578;191.850378;32.886261;89.063746;-54.662042;104.47301;344.750033;14.672917
 POT;-50.455494;605.097522;1.559132;4.117083;20170309; 04:04:44.23;-17.50026667;-72.61351667;1.01E-05;2.670313;7.629711;16.253812;2.14959;88.164149;21.708763;28.49306;-51.106567;129.789149;139.75611;19.646642
 POT;-52.650331;273.780746;1.169349;3.98878;20170309; 04:04:58.63;-17.49965143;-72.61317571;4.59E-06;1.35214;0.572285;49.72847;1.759807;254.169904;44.808135;114.731195;-53.480684;102.203026;350.049981;25.88419
 POT;-54.024996;153.534472;0.89994;4.06355;20170309; 04:05:29.03;-17.49838333;-72.61243333;3.63E-06;2.949304;12.585425;175.6774;2.344481;699.942164;138.11083;282.284292;-54.673513;106.546071;1647.489496;62.490186
 POT;-51.540929;176.731168;0.584675;3.443084;20170309; 04:05:48.23;-17.49756667;-72.61198333;3.99E-06;1.211865;1.397889;16.878018;0.687903;51.958393;6.323507;33.973757;-53.414467;87.614448;46.441781;1.911875
 POT;-51.654267;225.98448;0.767385;4.123657;20170309; 04:09:57.84;-17.48705765;-72.60592432;5.42E-06;0.934356;-0.03953;83.844663;2.052144;345.91618;48.759616;195.286226;-52.379591;93.79382;688.245284;14.837722
 POT;-54.517412;74.213613;0.487229;3.562617;20170309; 04:10:15.44;-17.486323;-72.60549483;1.84E-06;0.973627;0.888374;40.918232;1.272578;100.481186;15.341015;52.37277;-55.63633;67.264519;208.286555;4.096347
 POT;-51.954067;214.258523;0.779566;3.383195;20170309; 04:10:28.24;-17.48578333;-72.60518333;6.00E-06;1.165443;0.339069;67.275367;1.175132;223.465095;39.276465;101.175915;-53.162294;124.367273;316.229786;15.98072
 POT;-55.124007;91.215505;0.688617;8.850097;20170309; 04:09:46.64;-17.48754725;-72.6062102;2.36E-06;3.169115;13.65295;161.117885;1.564915;648.640543;88.757519;377.218654;-56.058625;95.307963;1008.543308;31.137867
 POT;-54.664625;137.33115;0.932695;4.904285;20170309; 04:02:21.83;-17.50624481;-72.61698716;2.92E-06;2.019278;4.957659;67.951854;1.272578;242.66376;52.237335;89.70548;-55.786989;110.624013;345.896115;30.373297
 POT;-54.643848;107.096506;0.723883;5.445719;20170309; 04:15:01.85;-17.47430761;-72.59875381;1.70E-06;1.446158;2.04831;58.65732;1.175132;173.199923;31.97076;74.667664;-55.844391;65.300335;275.720414;15.061372
 POT;-51.233639;335.90762;1.035361;3.976933;20170309; 04:13:57.85;-17.4770076;-72.60024094;8.53E-06;2.43439;6.320132;74.311293;1.759807;284.678619;64.912531;99.350783;-52.069684;137.34749;523.094047;40.748806
 POT;-54.528668;82.904096;0.545696;7.465041;20170309; 04:13:27.45;-17.47828449;-72.60095632;1.68E-06;0.581077;-0.6245;39.759534;0.785349;82.384775;14.386877;37.542012;-56.212729;70.143103;124.900461;5.42833
 POT;-55.581448;55.406197;0.464741;8.212163;20170309; 04:13:59.45;-17.47693445;-72.60019482;1.76E-06;1.080476;0.40515;250.470042;1.175132;681.448937;89.939;410.874053;-56.797123;84.301397;1177.341602;25.809963
 POT;-54.966556;69.229692;0.50403;9.927124;20170309; 04:16:41.06;-17.47020755;-72.59630252;2.26E-06;2.12064;5.785326;259.8968;2.247036;652.872366;108.277464;313.262663;-55.637512;82.710733;2335.989357;39.593185
 POT;-55.638298;68.798071;0.584675;10.083606;20170309; 04:17:17.86;-17.46867043;-72.59536855;1.84E-06;1.969359;4.435379;83.771479;1.759807;309.424769;37.631719;202.46326;-56.464157;81.659451;589.686442;10.527928
 POT;-55.623964;63.273378;0.535952;10.000002;20170309; 04:17:43.46;-17.46759535;-72.59475246;1.86E-06;2.843721;9.231767;110.275443;1.272578;277.139119;43.841704;139.411428;-56.743529;87.905586;561.336372;14.03602
 POT;-56.613516;57.251011;0.609036;10.25909;20170309; 04:18:05.86;-17.46667043;-72.59420188;7.51E-07;0.021249;0.684529;33.358306;0.980241;68.814102;14.475027;26.033086;-57.992893;47.321121;130.796669;7.27628
 POT;-53.348004;187.815347;0.941976;4.837566;20170309; 04:20:37.87;-17.46028898;-72.59048522;3.38E-06;1.406211;2.420064;74.93148;1.272578;232.080461;53.799019;79.669655;-54.47088;94.669696;381.424584;30.00773
 POT;-54.30793;82.553905;0.516463;7.545611;20170309; 04:25:01.88;-17.44925559;-72.5840704;2.60E-06;2.058534;6.117017;92.000535;0.980241;242.14679;35.37927;131.886001;-55.718009;97.091006;360.730654;10.958404
 POT;-54.916311;101.551163;0.730843;5.203604;20170309; 04:25:00.28;-17.44933161;-72.5841158;1.99E-06;2.147063;4.044036;33.860613;1.370024;120.344448;19.533813;59.000438;-55.950973;78.235126;185.559367;5.595754
 POT;-55.418924;84.422922;0.68212;7.61469;20170309; 04:25:17.88;-17.44857231;-72.58366855;9.41E-07;0.366769;-1.244923;17.175435;0.687903;35.302338;7.443048;13.324357;-57.269638;50.183884;47.260157;3.377109
 POT;-53.895359;148.446845;0.84453;5.524425;20170309; 04:25:22.68;-17.44837486;-72.58355829;2.29E-06;1.180394;1.847024;50.519778;1.857252;210.720555;35.342898;99.977388;-54.679791;67.369333;375.311934;11.591728
 POT;-55.427018;96.303709;0.779566;6.60601;20170309; 04:25:48.28;-17.44731454;-72.58294929;2.35E-06;2.284338;5.327989;33.27044;0.980241;110.35379;17.481859;55.434104;-56.817981;113.165146;130.452148;6.763092
 POT;-54.377994;162.465539;1.032925;6.685147;20170309; 04:26:37.88;-17.44522043;-72.58175188;2.57E-06;1.928565;4.130357;40.873113;2.636819;187.098476;37.103166;75.079205;-54.9274;79.974899;431.099932;22.113801
 POT;-54.90963;88.146515;0.633397;6.01915;20170309; 04:26:44.28;-17.44496459;-72.58159862;1.75E-06;1.078026;0.415355;16.989431;0.785349;35.684697;7.178333;14.116614;-56.571556;79.69002;53.370538;3.082092
 POT;-55.447476;57.510667;0.46774;4.669276;20170309; 04:26:49.08;-17.44475;-72.58148333;2.47E-06;2.153464;3.585555;41.798208;0.882795;104.104964;13.616322;63.339291;-56.985897;123.504043;147.596975;3.143017
 POT;-55.479478;96.634089;0.791747;6.387944;20170309; 04:26:58.68;-17.44434152;-72.58124162;1.96E-06;1.363615;1.716352;67.958891;1.662361;264.419219;43.589073;127.643453;-56.355479;84.635774;451.888827;16.278113
 POT;-55.1715;68.093171;0.519711;7.387607;20170309; 04:29:45.08;-17.43728512;-72.57726786;1.48E-06;0.485883;-1.251558;25.344904;0.687903;86.60521;8.452798;70.611861;-57.039533;74.651735;69.739378;1.608733
 POT;-54.327668;113.707567;0.714602;7.100252;20170309; 04:30:01.09;-17.43660173;-72.57688449;2.40E-06;1.004468;-0.262552;25.578138;1.175132;89.775933;13.512651;47.464558;-55.49715;84.992019;120.230768;4.901616
 POT;-55.066461;58.860132;0.438506;6.707516;20170309; 04:31:11.49;-17.4336191;-72.57524288;1.79E-06;1.342451;0.878787;66.92862;0.882795;171.465359;20.329305;115.085439;-56.606558;81.874366;236.336973;4.786947
 POT;-53.903381;74.086441;0.422265;5.891721;20170309; 04:31:24.29;-17.4330817;-72.57494837;3.61E-06;1.567704;1.524546;25.105335;0.687903;84.728617;6.853842;83.352048;-55.776396;136.463094;69.080177;1.222573
 POT;-56.418266;33.53484;0.34106;7.545086;20170309; 04:31:33.89;-17.43267043;-72.57471855;1.16E-06;1.791422;2.356789;32.963158;0.687903;84.436417;7.319659;77.510206;-58.297864;78.501837;90.701868;1.239464
 POT;-54.458344;141.432191;0.91599;6.361964;20170309; 04:31:48.29;-17.43206499;-72.57438249;2.13E-06;1.247533;1.111958;109.396712;2.441927;451.086786;87.143471;185.812743;-55.072822;68.530608;1068.555155;35.613014
